customer_id,product_id,rating(bin),review_date,review_id,review_text,rating
7572,1572,4.3,26-02-2024,738,Really impressed with the quality.,5
6079,79,0.9,20-02-2024,739,Would definitely buy again!,1
6079,1579,0.9,09-04-2024,740,Would definitely buy again!,1
9049,49,0.9,09-07-2024,741,"Not the best, but gets the job done.",1
9049,1549,0.9,20-05-2024,742,"Not the best, but gets the job done.",1
9040,40,1.7,18-11-2023,743,Impressive features for the price.,2
9040,1540,1.7,21-04-2024,744,Impressive features for the price.,2
6044,1544,4.3,17-09-2024,745,Minor issues but works as intended.,5
6044,44,4.3,29-06-2024,746,Minor issues but works as intended.,5
7528,28,0.9,31-03-2024,747,"Solid construction, feels durable.",1
7528,1528,0.9,27-05-2024,748,"Solid construction, feels durable.",1
1572,72,4.3,19-07-2024,749,Really impressed with the quality.,5
1572,1572,4.3,15-08-2024,750,Really impressed with the quality.,5
9002,2,0.9,28-01-2024,751,"Not what I expected, but still decent.",1
9002,1502,0.9,21-11-2023,752,"Not what I expected, but still decent.",1
3039,39,0.9,11-10-2024,753,Some flaws but overall satisfactory.,1
3039,1539,0.9,12-07-2024,754,Some flaws but overall satisfactory.,1
6027,27,4.3,21-07-2024,755,Had some issues but support was helpful.,5
6027,1527,4.3,22-12-2023,756,Had some issues but support was helpful.,5
3005,1505,0.9,10-12-2023,757,Good value for the price.,1
3005,5,0.9,19-07-2024,758,Good value for the price.,1
7537,37,4.3,29-07-2024,759,"Does the basics well, nothing fancy.",5
7537,1537,4.3,01-07-2024,760,"Does the basics well, nothing fancy.",5
36,36,1.7,17-12-2023,761,Outstanding performance and reliability.,2
36,1536,1.7,27-07-2024,762,Outstanding performance and reliability.,2
3063,1563,3.5,25-03-2024,763,Happy with the performance so far.,4
3063,63,3.5,17-12-2023,764,Happy with the performance so far.,4
4551,51,0.9,12-10-2024,765,Mixed feelings about this one.,1
4551,1551,0.9,30-06-2024,766,Mixed feelings about this one.,1
4578,78,0.9,24-10-2024,767,Good quality but instructions unclear.,1
4578,1578,0.9,06-07-2024,768,Good quality but instructions unclear.,1
9027,27,4.3,19-08-2024,769,Had some issues but support was helpful.,5
9027,1527,4.3,09-09-2024,770,Had some issues but support was helpful.,5
4525,25,0.9,30-07-2024,771,Decent product but overpriced.,1
4525,1525,0.9,06-04-2024,772,Decent product but overpriced.,1
6074,1574,1.7,17-05-2024,773,"Fantastic product, fast shipping.",2
6074,74,1.7,23-03-2024,774,"Fantastic product, fast shipping.",2
4519,1519,4.3,29-02-2024,775,"Works as advertised, no complaints.",5
4519,19,4.3,17-05-2024,776,"Works as advertised, no complaints.",5
9063,1563,3.5,24-06-2024,777,Happy with the performance so far.,4
9063,63,3.5,10-09-2024,778,Happy with the performance so far.,4
9062,1562,1.7,14-08-2024,779,"Good product, slow delivery.",2
9062,62,1.7,08-04-2024,780,"Good product, slow delivery.",2
6055,1555,2.6,10-02-2024,781,"Decent build quality, fair price.",3
6055,55,2.6,03-11-2024,782,"Decent build quality, fair price.",3
7548,1548,3.5,24-06-2024,783,Wish I had bought this sooner!,4
7548,48,3.5,03-03-2024,784,Wish I had bought this sooner!,4
1565,65,1.7,29-06-2024,785,Superior quality compared to competitors.,2
1565,1565,1.7,09-08-2024,786,Superior quality compared to competitors.,2
7511,1511,3.5,03-01-2024,787,"Shipping was fast, product works great!",4
7511,11,3.5,10-08-2024,788,"Shipping was fast, product works great!",4
4554,1554,1.7,22-04-2024,789,Lives up to the hype completely.,2
4554,54,1.7,02-11-2024,790,Lives up to the hype completely.,2
4544,1544,4.3,03-07-2024,791,Minor issues but works as intended.,5
4544,44,4.3,02-08-2024,792,Minor issues but works as intended.,5
4511,1511,3.5,16-10-2024,793,"Shipping was fast, product works great!",4
4511,11,3.5,27-03-2024,794,"Shipping was fast, product works great!",4
1510,10,1.7,01-04-2024,795,Very impressed with the build quality.,2
1510,1510,1.7,15-11-2024,796,Very impressed with the build quality.,2
9060,1560,0.9,05-10-2024,797,Definitely recommend to others.,1
9060,60,0.9,13-03-2024,798,Definitely recommend to others.,1
1561,61,3.5,06-04-2024,799,Better than I anticipated.,4
1561,1561,3.5,21-07-2024,800,Better than I anticipated.,4
9037,37,4.3,05-03-2024,801,"Does the basics well, nothing fancy.",5
9037,1537,4.3,10-06-2024,802,"Does the basics well, nothing fancy.",5
6043,43,2.6,19-06-2024,803,"Great value, pleasantly surprised.",3
6043,1543,2.6,27-02-2024,804,"Great value, pleasantly surprised.",3
7536,36,1.7,17-11-2023,805,Outstanding performance and reliability.,2
7536,1536,1.7,09-06-2024,806,Outstanding performance and reliability.,2
9013,13,4.3,25-10-2024,807,"Perfect for my needs, highly recommend.",5
9013,1513,4.3,11-07-2024,808,"Perfect for my needs, highly recommend.",5
7555,1555,2.6,18-03-2024,809,"Decent build quality, fair price.",3
7555,55,2.6,03-05-2024,810,"Decent build quality, fair price.",3
3032,32,4.3,17-04-2024,811,"Functions perfectly, no issues so far.",5
3032,1532,4.3,06-09-2024,812,"Functions perfectly, no issues so far.",5
3015,1515,2.6,02-02-2024,813,"Lasted longer than expected, good purchase.",3
3015,15,2.6,17-12-2023,814,"Lasted longer than expected, good purchase.",3
9076,1576,2.6,23-07-2024,815,"Great features, worth the wait.",3
9076,76,2.6,22-05-2024,816,"Great features, worth the wait.",3
79,79,0.9,11-04-2024,817,Would definitely buy again!,1
79,1579,0.9,21-01-2024,818,Would definitely buy again!,1
9017,1517,4.3,28-02-2024,819,Disappointed with the overall quality.,5
9017,17,4.3,28-01-2024,820,Disappointed with the overall quality.,5
3042,42,4.3,22-08-2024,821,Simple to set up and use daily.,5
3042,1542,4.3,10-12-2023,822,Simple to set up and use daily.,5
4534,34,3.5,26-11-2023,823,Really happy with this purchase.,4
4534,1534,3.5,28-07-2024,824,Really happy with this purchase.,4
4559,1559,1.7,19-03-2024,825,Started strong but deteriorated quickly.,2
4559,59,1.7,01-01-2024,826,Started strong but deteriorated quickly.,2
9072,72,4.3,13-11-2024,827,Really impressed with the quality.,5
9072,1572,4.3,18-03-2024,828,Really impressed with the quality.,5
4532,32,4.3,12-12-2023,829,"Functions perfectly, no issues so far.",5
4532,1532,4.3,22-05-2024,830,"Functions perfectly, no issues so far.",5
6037,37,4.3,28-09-2024,831,"Does the basics well, nothing fancy.",5
6037,1537,4.3,24-08-2024,832,"Does the basics well, nothing fancy.",5
3033,1533,3.5,11-04-2024,833,Good product but shipping took forever.,4
3033,33,3.5,05-11-2024,834,Good product but shipping took forever.,4
4520,1520,2.6,02-06-2024,835,"Not worth the money, save your cash.",3
4520,20,2.6,09-06-2024,836,"Not worth the money, save your cash.",3
4529,29,0.9,10-04-2024,837,"Pretty good, room for improvement though.",1
4529,1529,0.9,15-07-2024,838,"Pretty good, room for improvement though.",1
1550,1550,2.6,11-10-2024,839,Outstanding quality and design.,3
1550,50,2.6,05-03-2024,840,Outstanding quality and design.,3
28,28,0.9,21-01-2024,841,"Solid construction, feels durable.",1
28,1528,0.9,24-11-2023,842,"Solid construction, feels durable.",1
7564,64,1.7,09-07-2024,843,Not quite what I was hoping for.,2
7564,1564,1.7,30-12-2023,844,Not quite what I was hoping for.,2
46,1546,1.7,20-12-2023,845,"Just average, nothing remarkable.",2
46,46,1.7,10-01-2024,846,"Just average, nothing remarkable.",2
1576,1576,2.6,03-07-2024,847,"Great features, worth the wait.",3
1576,76,2.6,02-10-2024,848,"Great features, worth the wait.",3
6067,1567,3.5,15-05-2024,849,Impressive attention to detail.,4
6067,67,3.5,05-04-2024,850,Impressive attention to detail.,4
33,1533,3.5,17-06-2024,851,Good product but shipping took forever.,4
33,33,3.5,13-02-2024,852,Good product but shipping took forever.,4
6069,69,0.9,02-11-2024,853,Amazing value for the features.,1
6069,1569,0.9,31-01-2024,854,Amazing value for the features.,1
37,37,4.3,12-02-2024,855,"Does the basics well, nothing fancy.",5
37,1537,4.3,14-03-2024,856,"Does the basics well, nothing fancy.",5
1579,79,0.9,16-10-2024,857,Would definitely buy again!,1
1579,1579,0.9,27-08-2024,858,Would definitely buy again!,1
7516,16,3.5,12-08-2024,859,"Customer service was excellent, product too.",4
7516,1516,3.5,07-11-2024,860,"Customer service was excellent, product too.",4
7561,61,3.5,07-10-2024,861,Better than I anticipated.,4
7561,1561,3.5,07-02-2024,862,Better than I anticipated.,4
3050,1550,2.6,26-10-2024,863,Outstanding quality and design.,3
3050,50,2.6,29-10-2024,864,Outstanding quality and design.,3
50,1550,2.6,26-08-2024,865,Outstanding quality and design.,3
50,50,2.6,01-03-2024,866,Outstanding quality and design.,3
9008,1508,1.7,18-01-2024,867,"Fantastic, exactly what I needed.",2
9008,8,1.7,02-05-2024,868,"Fantastic, exactly what I needed.",2
7,7,2.6,30-12-2023,869,Amazing! Exceeded my expectations.,3
7,1507,2.6,17-07-2024,870,Amazing! Exceeded my expectations.,3
6046,1546,1.7,17-11-2023,871,"Just average, nothing remarkable.",2
6046,46,1.7,17-01-2024,872,"Just average, nothing remarkable.",2
6039,39,0.9,24-04-2024,873,Some flaws but overall satisfactory.,1
6039,1539,0.9,26-04-2024,874,Some flaws but overall satisfactory.,1
3002,2,0.9,22-02-2024,875,"Not what I expected, but still decent.",1
3002,1502,0.9,23-12-2023,876,"Not what I expected, but still decent.",1
7567,1567,3.5,03-10-2024,877,Impressive attention to detail.,4
7567,67,3.5,29-01-2024,878,Impressive attention to detail.,4
9015,1515,2.6,12-06-2024,879,"Lasted longer than expected, good purchase.",3
9015,15,2.6,04-03-2024,880,"Lasted longer than expected, good purchase.",3
15,1515,2.6,22-05-2024,881,"Lasted longer than expected, good purchase.",3
15,15,2.6,21-06-2024,882,"Lasted longer than expected, good purchase.",3
4501,1501,3.5,17-09-2024,883,"Great product, very satisfied!",4
4501,1,3.5,16-08-2024,884,"Great product, very satisfied!",4
6002,2,0.9,19-06-2024,885,"Not what I expected, but still decent.",1
6002,1502,0.9,26-08-2024,886,"Not what I expected, but still decent.",1
7570,70,2.6,08-08-2024,887,Met my expectations perfectly.,3
7570,1570,2.6,08-05-2024,888,Met my expectations perfectly.,3
3023,23,0.9,04-08-2024,889,Nice design but functionality is lacking.,1
3023,1523,0.9,16-02-2024,890,Nice design but functionality is lacking.,1
4575,75,4.3,19-05-2024,891,Could use some improvements.,5
4575,1575,4.3,18-06-2024,892,Could use some improvements.,5
1515,1515,2.6,27-08-2024,893,"Lasted longer than expected, good purchase.",3
1515,15,2.6,10-04-2024,894,"Lasted longer than expected, good purchase.",3
1567,1567,3.5,18-08-2024,895,Impressive attention to detail.,4
1567,67,3.5,09-10-2024,896,Impressive attention to detail.,4
6024,24,4.3,16-06-2024,897,Would give it 6 stars if I could!,5
6024,1524,4.3,31-08-2024,898,Would give it 6 stars if I could!,5
4560,1560,0.9,15-04-2024,899,Definitely recommend to others.,1
4560,60,0.9,14-06-2024,900,Definitely recommend to others.,1
9031,31,1.7,21-06-2024,901,"Not as described, slightly disappointed.",2
9031,1531,1.7,12-05-2024,902,"Not as described, slightly disappointed.",2
6070,70,2.6,11-09-2024,903,Met my expectations perfectly.,3
6070,1570,2.6,01-07-2024,904,Met my expectations perfectly.,3
3034,34,3.5,30-08-2024,905,Really happy with this purchase.,4
3034,1534,3.5,04-12-2023,906,Really happy with this purchase.,4
7563,1563,3.5,23-06-2024,907,Happy with the performance so far.,4
7563,63,3.5,05-10-2024,908,Happy with the performance so far.,4
4561,61,3.5,01-11-2024,909,Better than I anticipated.,4
4561,1561,3.5,09-02-2024,910,Better than I anticipated.,4
7505,1505,0.9,04-09-2024,911,Good value for the price.,1
7505,5,0.9,23-02-2024,912,Good value for the price.,1
6063,1563,3.5,20-04-2024,913,Happy with the performance so far.,4
6063,63,3.5,23-08-2024,914,Happy with the performance so far.,4
1507,7,2.6,28-10-2024,915,Amazing! Exceeded my expectations.,3
1507,1507,2.6,21-12-2023,916,Amazing! Exceeded my expectations.,3
4508,1508,1.7,28-02-2024,917,"Fantastic, exactly what I needed.",2
4508,8,1.7,04-09-2024,918,"Fantastic, exactly what I needed.",2
7509,9,1.7,11-03-2024,919,"It is okay, does the job.",2
7509,1509,1.7,23-12-2023,920,"It is okay, does the job.",2
42,42,4.3,12-03-2024,921,Simple to set up and use daily.,5
42,1542,4.3,28-05-2024,922,Simple to set up and use daily.,5
4521,1521,1.7,19-03-2024,923,Exactly what I was looking for.,2
4521,21,1.7,28-02-2024,924,Exactly what I was looking for.,2
4518,18,1.7,02-02-2024,925,Best purchase I have made this year!,2
4518,1518,1.7,30-11-2023,926,Best purchase I have made this year!,2
3062,1562,1.7,04-03-2024,927,"Good product, slow delivery.",2
3062,62,1.7,01-09-2024,928,"Good product, slow delivery.",2
78,78,0.9,26-02-2024,929,Good quality but instructions unclear.,1
78,1578,0.9,08-01-2024,930,Good quality but instructions unclear.,1
23,23,0.9,08-07-2024,931,Nice design but functionality is lacking.,1
23,1523,0.9,23-12-2023,932,Nice design but functionality is lacking.,1
1506,6,0.9,25-04-2024,933,"The item broke after a week, not happy.",1
1506,1506,0.9,16-05-2024,934,"The item broke after a week, not happy.",1
9010,10,1.7,28-11-2023,935,Very impressed with the build quality.,2
9010,1510,1.7,26-02-2024,936,Very impressed with the build quality.,2
18,18,1.7,29-04-2024,937,Best purchase I have made this year!,2
18,1518,1.7,29-01-2024,938,Best purchase I have made this year!,2
4505,1505,0.9,06-04-2024,939,Good value for the price.,1
4505,5,0.9,19-01-2024,940,Good value for the price.,1
3044,1544,4.3,04-11-2024,941,Minor issues but works as intended.,5
3044,44,4.3,20-07-2024,942,Minor issues but works as intended.,5
7529,29,0.9,01-02-2024,943,"Pretty good, room for improvement though.",1
7529,1529,0.9,08-11-2024,944,"Pretty good, room for improvement though.",1
7532,32,4.3,14-10-2024,945,"Functions perfectly, no issues so far.",5
7532,1532,4.3,19-04-2024,946,"Functions perfectly, no issues so far.",5
9047,47,0.9,28-03-2024,947,Perfect addition to my setup.,1
9047,1547,0.9,05-04-2024,948,Perfect addition to my setup.,1
6066,1566,0.9,28-09-2024,949,Basic functionality but reliable.,1
6066,66,0.9,27-06-2024,950,Basic functionality but reliable.,1
6062,1562,1.7,24-05-2024,951,"Good product, slow delivery.",2
6062,62,1.7,17-02-2024,952,"Good product, slow delivery.",2
39,39,0.9,04-05-2024,953,Some flaws but overall satisfactory.,1
39,1539,0.9,30-01-2024,954,Some flaws but overall satisfactory.,1
7566,1566,0.9,22-10-2024,955,Basic functionality but reliable.,1
7566,66,0.9,29-08-2024,956,Basic functionality but reliable.,1
66,1566,0.9,23-11-2023,957,Basic functionality but reliable.,1
66,66,0.9,27-04-2024,958,Basic functionality but reliable.,1
4545,1545,1.7,27-02-2024,959,Exceeded my expectations completely.,2
4545,45,1.7,29-02-2024,960,Exceeded my expectations completely.,2
9018,18,1.7,27-06-2024,961,Best purchase I have made this year!,2
9018,1518,1.7,13-06-2024,962,Best purchase I have made this year!,2
9005,1505,0.9,09-08-2024,963,Good value for the price.,1
9005,5,0.9,28-11-2023,964,Good value for the price.,1
3053,1553,4.3,18-03-2024,965,Good features but poor execution.,5
3053,53,4.3,10-09-2024,966,Good features but poor execution.,5
44,1544,4.3,27-07-2024,967,Minor issues but works as intended.,5
44,44,4.3,24-07-2024,968,Minor issues but works as intended.,5
3029,29,0.9,16-10-2024,969,"Pretty good, room for improvement though.",1
3029,1529,0.9,16-01-2024,970,"Pretty good, room for improvement though.",1
6052,1552,1.7,25-03-2024,971,"Reliable product, no regrets.",2
6052,52,1.7,27-08-2024,972,"Reliable product, no regrets.",2
4558,1558,2.6,01-01-2024,973,Excellent product for daily use.,3
4558,58,2.6,11-12-2023,974,Excellent product for daily use.,3
4504,1504,0.9,28-12-2023,975,The product arrived late but works well.,1
4504,4,0.9,16-06-2024,976,The product arrived late but works well.,1
27,27,4.3,16-07-2024,977,Had some issues but support was helpful.,5
27,1527,4.3,06-07-2024,978,Had some issues but support was helpful.,5
4577,77,1.7,02-06-2024,979,Satisfied with the purchase overall.,2
4577,1577,1.7,30-12-2023,980,Satisfied with the purchase overall.,2
6018,18,1.7,10-01-2024,981,Best purchase I have made this year!,2
6018,1518,1.7,27-07-2024,982,Best purchase I have made this year!,2
9012,12,3.5,25-03-2024,983,Could be better for the price point.,4
9012,1512,3.5,30-03-2024,984,Could be better for the price point.,4
6040,40,1.7,04-03-2024,985,Impressive features for the price.,2
6040,1540,1.7,20-02-2024,986,Impressive features for the price.,2
4517,1517,4.3,04-04-2024,987,Disappointed with the overall quality.,5
4517,17,4.3,15-08-2024,988,Disappointed with the overall quality.,5
1520,1520,2.6,09-04-2024,989,"Not worth the money, save your cash.",3
1520,20,2.6,05-10-2024,990,"Not worth the money, save your cash.",3
6057,57,2.6,06-03-2024,991,Some improvements needed but good overall.,3
6057,1557,2.6,20-08-2024,992,Some improvements needed but good overall.,3
9064,64,1.7,23-08-2024,993,Not quite what I was hoping for.,2
9064,1564,1.7,06-04-2024,994,Not quite what I was hoping for.,2
6035,1535,3.5,11-06-2024,995,Quality control needs improvement.,4
6035,35,3.5,02-11-2024,996,Quality control needs improvement.,4
6047,47,0.9,17-06-2024,997,Perfect addition to my setup.,1
6047,1547,0.9,13-10-2024,998,Perfect addition to my setup.,1
9026,1526,0.9,30-09-2024,999,"Easy to use, great features.",1
9026,26,0.9,11-10-2024,1000,"Easy to use, great features.",1
1569,69,0.9,02-09-2024,1037,Amazing value for the features.,1
1569,1569,0.9,02-06-2024,1038,Amazing value for the features.,1
6025,25,0.9,16-11-2024,1069,Decent product but overpriced.,1
6025,1525,0.9,26-06-2024,1070,Decent product but overpriced.,1
1560,60,0.9,06-07-2024,1064,Definitely recommend to others.,1
1560,1560,0.9,24-05-2024,1063,Definitely recommend to others.,1
3026,26,0.9,03-05-2024,1094,"Easy to use, great features.",1
3026,1526,0.9,17-01-2024,1093,"Easy to use, great features.",1
7578,78,0.9,20-05-2024,1039,Good quality but instructions unclear.,1
7578,1578,0.9,04-02-2024,1040,Good quality but instructions unclear.,1
7549,49,0.9,29-07-2024,1043,"Not the best, but gets the job done.",1
7549,1549,0.9,07-10-2024,1044,"Not the best, but gets the job done.",1
2,2,0.9,31-07-2024,1017,"Not what I expected, but still decent.",1
2,1502,0.9,03-05-2024,1018,"Not what I expected, but still decent.",1
4547,47,0.9,14-04-2024,1061,Perfect addition to my setup.,1
4547,1547,0.9,05-03-2024,1062,Perfect addition to my setup.,1
4528,28,0.9,25-07-2024,1081,"Solid construction, feels durable.",1
4528,1528,0.9,29-03-2024,1082,"Solid construction, feels durable.",1
4539,39,0.9,15-05-2024,1023,Some flaws but overall satisfactory.,1
4539,1539,0.9,04-06-2024,1024,Some flaws but overall satisfactory.,1
4,4,0.9,15-05-2024,1016,The product arrived late but works well.,1
4,1504,0.9,22-04-2024,1015,The product arrived late but works well.,1
9079,79,0.9,20-02-2024,1041,Would definitely buy again!,1
9079,1579,0.9,09-04-2024,1042,Would definitely buy again!,1
7514,14,1.7,20-09-2024,1030,"Average product, nothing special.",2
9014,14,1.7,08-10-2024,1056,"Average product, nothing special.",2
9014,1514,1.7,08-07-2024,1055,"Average product, nothing special.",2
7514,1514,1.7,09-11-2024,1029,"Average product, nothing special.",2
9021,21,1.7,17-07-2024,1068,Exactly what I was looking for.,2
9021,1521,1.7,18-09-2024,1067,Exactly what I was looking for.,2
6045,45,1.7,01-01-2024,1012,Exceeded my expectations completely.,2
6045,1545,1.7,23-09-2024,1011,Exceeded my expectations completely.,2
1508,8,1.7,08-03-2024,1010,"Fantastic, exactly what I needed.",2
7508,8,1.7,23-04-2024,1080,"Fantastic, exactly what I needed.",2
8,8,1.7,17-06-2024,1052,"Fantastic, exactly what I needed.",2
7508,1508,1.7,28-05-2024,1079,"Fantastic, exactly what I needed.",2
8,1508,1.7,06-06-2024,1051,"Fantastic, exactly what I needed.",2
1508,1508,1.7,25-08-2024,1009,"Fantastic, exactly what I needed.",2
7562,62,1.7,30-04-2024,1022,"Good product, slow delivery.",2
7562,1562,1.7,15-12-2023,1021,"Good product, slow delivery.",2
1509,9,1.7,06-04-2024,1059,"It is okay, does the job.",2
1509,1509,1.7,12-02-2024,1060,"It is okay, does the job.",2
4546,46,1.7,13-03-2024,1088,"Just average, nothing remarkable.",2
4546,1546,1.7,29-04-2024,1087,"Just average, nothing remarkable.",2
6054,54,1.7,18-02-2024,1092,Lives up to the hype completely.,2
7554,54,1.7,13-06-2024,1036,Lives up to the hype completely.,2
54,54,1.7,06-08-2024,1014,Lives up to the hype completely.,2
9054,54,1.7,31-10-2024,1066,Lives up to the hype completely.,2
9054,1554,1.7,20-11-2023,1065,Lives up to the hype completely.,2
6054,1554,1.7,24-12-2023,1091,Lives up to the hype completely.,2
7554,1554,1.7,09-07-2024,1035,Lives up to the hype completely.,2
54,1554,1.7,20-09-2024,1013,Lives up to the hype completely.,2
7531,31,1.7,19-06-2024,1019,"Not as described, slightly disappointed.",2
7531,1531,1.7,07-03-2024,1020,"Not as described, slightly disappointed.",2
3064,64,1.7,05-12-2023,1089,Not quite what I was hoping for.,2
3064,1564,1.7,23-03-2024,1090,Not quite what I was hoping for.,2
52,52,1.7,09-10-2024,1100,"Reliable product, no regrets.",2
52,1552,1.7,18-03-2024,1099,"Reliable product, no regrets.",2
6077,77,1.7,16-04-2024,1083,Satisfied with the purchase overall.,2
3077,77,1.7,15-07-2024,1007,Satisfied with the purchase overall.,2
3077,1577,1.7,26-11-2023,1008,Satisfied with the purchase overall.,2
6077,1577,1.7,24-07-2024,1084,Satisfied with the purchase overall.,2
65,65,1.7,22-12-2023,1057,Superior quality compared to competitors.,2
3065,65,1.7,31-03-2024,1097,Superior quality compared to competitors.,2
65,1565,1.7,05-03-2024,1058,Superior quality compared to competitors.,2
3065,1565,1.7,01-10-2024,1098,Superior quality compared to competitors.,2
10,10,1.7,19-01-2024,1047,Very impressed with the build quality.,2
4510,10,1.7,05-09-2024,1005,Very impressed with the build quality.,2
4510,1510,1.7,29-06-2024,1006,Very impressed with the build quality.,2
10,1510,1.7,08-07-2024,1048,Very impressed with the build quality.,2
3030,30,2.6,18-12-2023,1104,Absolutely love this product!,3
3030,1530,2.6,25-10-2024,1103,Absolutely love this product!,3
6058,58,2.6,15-06-2024,1078,Excellent product for daily use.,3
6058,1558,2.6,08-05-2024,1077,Excellent product for daily use.,3
3041,41,2.6,15-05-2024,1026,Expected better quality materials.,3
7541,41,2.6,08-11-2024,1050,Expected better quality materials.,3
3041,1541,2.6,19-11-2023,1025,Expected better quality materials.,3
7541,1541,2.6,16-06-2024,1049,Expected better quality materials.,3
4576,76,2.6,09-04-2024,1096,"Great features, worth the wait.",3
4576,1576,2.6,24-07-2024,1095,"Great features, worth the wait.",3
4543,43,2.6,31-01-2024,1045,"Great value, pleasantly surprised.",3
4543,1543,2.6,08-08-2024,1046,"Great value, pleasantly surprised.",3
6050,50,2.6,04-02-2024,1002,Outstanding quality and design.,3
6050,1550,2.6,20-02-2024,1001,Outstanding quality and design.,3
7575,75,4.3,05-07-2024,1003,Could use some improvements.,5
7575,1575,4.3,15-02-2024,1004,Could use some improvements.,5
4553,53,4.3,12-12-2023,1106,Good features but poor execution.,5
4553,1553,4.3,26-01-2024,1105,Good features but poor execution.,5
3013,13,4.3,22-02-2024,1075,"Perfect for my needs, highly recommend.",5
3013,1513,4.3,13-04-2024,1076,"Perfect for my needs, highly recommend.",5
4572,72,4.3,04-12-2023,1071,Really impressed with the quality.,5
4572,1572,4.3,19-01-2024,1072,Really impressed with the quality.,5
6042,42,4.3,08-06-2024,1031,Simple to set up and use daily.,5
6042,1542,4.3,07-05-2024,1032,Simple to set up and use daily.,5
3071,71,4.3,12-02-2024,1027,Solid product despite minor flaws.,5
3071,1571,4.3,24-08-2024,1028,Solid product despite minor flaws.,5
3073,73,4.3,15-01-2024,1086,Works well but expensive for what it is.,5
4573,73,4.3,02-03-2024,1054,Works well but expensive for what it is.,5
4573,1573,4.3,22-07-2024,1053,Works well but expensive for what it is.,5
3073,1573,4.3,16-08-2024,1085,Works well but expensive for what it is.,5
1524,24,4.3,17-03-2024,1073,Would give it 6 stars if I could!,5
9024,24,4.3,04-06-2024,1033,Would give it 6 stars if I could!,5
4524,24,4.3,25-07-2024,1101,Would give it 6 stars if I could!,5
4524,1524,4.3,25-02-2024,1102,Would give it 6 stars if I could!,5
1524,1524,4.3,01-06-2024,1074,Would give it 6 stars if I could!,5
9024,1524,4.3,04-09-2024,1034,Would give it 6 stars if I could!,5
